interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"97-19-27-00","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","distrust","trust","trust","Not at all worried","Worried","Not at all worried","Worried","Slightly worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried"
"60-48-30-05","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"80-01-40-08","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Worried","Worried","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"29-52-09-79","Strongly agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Disagree","Strongly disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","indifferent","Worried","Worried","Very worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Worried","Not at all worried","Not at all worried"
"07-76-06-35","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","trust","trust","trust","trust","Extremely worried","Very worried","Very worried","Extremely worried","Very worried","Not at all worried","Worried","Worried","Slightly worried","Worried"
"73-75-27-37","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","indifferent","indifferent","trust","trust","trust","Worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"99-26-76-45","Disagree","Agree","Disagree","Indifferent (neither nor)","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"91-46-41-86","Agree","Strongly agree","Agree","Strongly agree","Agree","Disagree","Disagree","Disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"67-86-22-06","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","trust","trust","distrust","trust","trust","Worried","Not at all worried","Worried","Worried","Worried","Worried","Not at all worried","Worried","Not at all worried","Worried"
"98-64-51-77","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","distrust","indifferent","indifferent","indifferent","strongly trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"83-59-27-80","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","strongly trust","strongly trust","trust","trust","Worried","Slightly worried","Worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"12-54-62-85","Disagree","Agree","Disagree","Agree","Disagree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Disagree","Disagree","Disagree","distrust","distrust","distrust","distrust","distrust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"47-32-93-31","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Disagree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","trust","indifferent","trust","trust","trust","Worried","Worried","Slightly worried","Not at all worried","Not at all worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"45-06-90-36","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","distrust","indifferent","strongly distrust","Very worried","Not at all worried","Not at all worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"24-42-82-26","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Disagree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","distrust","Not at all worried","Not at all worried","Very worried","Very worried","Not at all worried","Worried","Worried","Worried","Not at all worried","Worried"
"22-27-70-86","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Disagree","Agree","Strongly agree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","distrust","trust","distrust","Not at all worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried"
"04-24-78-04","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried"
"83-44-01-42","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","indifferent","trust","indifferent","distrust","Slightly worried","Worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried"
"55-32-62-10","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly disagree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","indifferent","trust","trust","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Worried","Worried","Worried","Not at all worried","Not at all worried"
"16-97-28-87","Agree","Agree","Agree","Disagree","Disagree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","distrust","trust","indifferent","trust","trust","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"79-79-53-26","Agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","indifferent","Not at all worried","Not at all worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Not at all worried"
"86-05-40-89","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Disagree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Very worried","Very worried","Very worried","Very worried","Worried"
"06-02-25-50","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly distrust","trust","strongly trust","Not at all worried","Not at all worried","Not at all worried","Worried","Worried","Not at all worried","Worried","Worried","Not at all worried","Not at all worried"
"07-64-12-97","Agree","Agree","Agree","Strongly agree","Agree","Agree","Disagree","Agree","Agree","Agree","Strongly agree","Strongly disagree","Disagree","Disagree","Strongly disagree","Strongly disagree","trust","trust","trust","trust","trust","Not at all worried","Worried","Very worried","Worried","Worried","Worried","Worried","Very worried","Very worried","Extremely worried"
"67-73-53-75","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"96-07-74-28","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","trust","indifferent","Not at all worried","Slightly worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried","Not at all worried","Not at all worried"
"13-42-68-56","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Extremely worried","Extremely worried","Worried","Worried","Very worried","Worried","Worried","Worried"
"78-89-03-74","Strongly agree","Disagree","Disagree","Disagree","Disagree","Agree","Strongly agree","Agree","Strongly disagree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"29-15-86-87","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Slightly worried","Worried","Not at all worried","Slightly worried","Not at all worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"83-15-50-69","Disagree","Strongly agree","Disagree","Indifferent (neither nor)","Disagree","Agree","Agree","Disagree","Strongly disagree","Strongly disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","distrust","distrust","distrust","Not at all worried","Worried","Not at all worried","Very worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"96-73-61-56","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Very worried","Very worried","Very worried","Very worried","Not at all worried","Very worried","Very worried","Not at all worried","Very worried"
"68-46-53-43","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","indifferent","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"65-84-91-55","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","strongly distrust","strongly trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"79-25-63-35","Agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","indifferent","trust","distrust","strongly distrust","distrust","Worried","Not at all worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Worried","Not at all worried","Not at all worried"
