interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"46-43-23-18","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Disagree","Disagree","Strongly disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Disagree","trust","indifferent","trust","strongly distrust","indifferent","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Extremely worried","Worried"
"48-70-52-60","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Disagree","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Agree","trust","strongly trust","indifferent","distrust","indifferent","Slightly worried","Slightly worried","Worried","Slightly worried","Worried","Slightly worried","Slightly worried","Worried","Worried","Worried"
"64-66-30-53","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","trust","indifferent","Extremely worried","Very worried","Extremely worried","Very worried","Very worried","Worried","Worried","Worried","Slightly worried","Slightly worried"
"07-19-59-75","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"03-69-84-05","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Worried","Very worried","Very worried","Slightly worried"
"55-07-48-89","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","trust","trust","trust","trust","trust","Worried","Very worried","Very worried","Very worried","Worried","Slightly worried","Slightly worried","Worried","Slightly worried","Worried"
"84-64-87-37","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","trust","trust","trust","trust","trust","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"01-15-12-42","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"99-30-86-99","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","indifferent","indifferent","distrust","indifferent","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Very worried"
"43-03-84-96","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","trust","strongly trust","strongly trust","Extremely worried","Very worried","Extremely worried","Extremely worried","Very worried","Slightly worried","Very worried","Worried","Very worried","Slightly worried"
"16-96-89-30","Strongly agree","Strongly agree","Strongly disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly disagree","indifferent","strongly distrust","indifferent","strongly distrust","distrust","Extremely worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Very worried","Extremely worried","Very worried"
"26-40-62-78","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Very worried","Very worried","Worried","Very worried","Very worried","Very worried","Worried"
"45-82-95-63","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","strongly trust","Extremely worried","Very worried","Extremely worried","Extremely worried","Very worried","Very worried","Worried","Worried","Worried","Slightly worried"
"19-12-89-41","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"86-61-90-88","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","trust","strongly trust","strongly trust","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried","Slightly worried"
"01-74-93-41","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","trust","trust","trust","trust","trust","Very worried","Worried","Very worried","Worried","Worried","Very worried","Worried","Worried","Worried","Worried"
"38-25-54-65","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried"
"21-70-86-32","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","strongly trust","trust","Worried","Slightly worried","Very worried","Worried","Very worried","Worried","Worried","Worried","Worried","Very worried"
"02-81-96-02","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"54-34-58-95","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Very worried","Very worried","Worried","Slightly worried","Very worried","Worried","Slightly worried","Worried"
"76-19-75-88","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Disagree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"66-74-73-77","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Disagree","Disagree","strongly trust","strongly trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Worried"
"08-37-41-83","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Strongly disagree","trust","indifferent","trust","trust","strongly trust","Very worried","Very worried","Worried","Extremely worried","Worried","Very worried","Very worried","Very worried","Slightly worried","Not at all worried"
"68-02-84-17","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","distrust","indifferent","trust","Worried","Worried","Very worried","Very worried","Worried","Slightly worried","Slightly worried","Slightly worried","Worried","Very worried"
"75-80-31-44","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","strongly trust","trust","trust","indifferent","Worried","Worried","Extremely worried","Very worried","Very worried","Slightly worried","Slightly worried","Not at all worried","Not at all worried","Slightly worried"
