interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"73-16-52-51","Agree","Strongly agree","Agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Strongly agree","distrust","strongly trust","strongly trust","strongly trust","strongly distrust","Worried","Very worried","Slightly worried","Slightly worried","Not at all worried","Worried","Not at all worried","Not at all worried","Worried","Slightly worried"
"29-32-71-31","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","indifferent","trust","Extremely worried","Very worried","Extremely worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Worried","Slightly worried"
"08-80-55-70","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Very worried","Very worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Very worried"
"58-68-82-05","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"40-89-66-86","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Worried","Worried","Worried","Worried","Slightly worried","Worried","Slightly worried","Slightly worried","Slightly worried"
"88-30-77-96","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Worried","Worried","Slightly worried","Worried","Not at all worried"
"72-26-90-86","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Worried","Slightly worried","Very worried","Slightly worried","Slightly worried","Slightly worried"
"49-59-81-92","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","distrust","trust","trust","trust","trust","Worried","Very worried","Worried","Worried","Very worried","Worried","Very worried","Worried","Worried","Worried"
"21-01-20-88","Agree","Strongly agree","Agree","Agree","Strongly disagree","Disagree","Indifferent (neither nor)","Agree","Strongly agree","Agree","Strongly disagree","Disagree","Disagree","Agree","Indifferent (neither nor)","Agree","strongly trust","strongly distrust","distrust","indifferent","trust","Extremely worried","Not at all worried","Slightly worried","Worried","Very worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"79-70-14-90","Disagree","Strongly agree","Disagree","Disagree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","trust","trust","trust","Worried","Worried","Extremely worried","Very worried","Worried","Worried","Extremely worried","Worried","Not at all worried","Very worried"
"80-75-47-72","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Very worried","Worried","Worried","Slightly worried","Worried","Very worried","Worried","Slightly worried"
"56-08-93-09","Agree","Strongly agree","Disagree","Indifferent (neither nor)","Strongly agree","Strongly agree","Disagree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","trust","trust","trust","Very worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Slightly worried","Extremely worried","Very worried","Not at all worried","Slightly worried"
"17-42-48-26","Indifferent (neither nor)","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Disagree","Disagree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Worried","Slightly worried","Slightly worried","Slightly worried"
"48-20-15-07","Disagree","Strongly agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Very worried","Extremely worried","Worried","Worried","Slightly worried","Very worried","Worried","Not at all worried","Worried"
"14-03-97-85","Agree","Strongly agree","Disagree","Disagree","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","strongly trust","strongly trust","trust","Worried","Worried","Very worried","Very worried","Very worried","Very worried","Worried","Very worried","Very worried","Very worried"
"85-88-72-49","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Extremely worried","Very worried","Very worried","Worried","Slightly worried","Extremely worried","Worried","Not at all worried","Slightly worried"
"44-34-38-88","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly disagree","Strongly disagree","Strongly disagree","Strongly disagree","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Disagree","Disagree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Not at all worried","Worried","Worried","Very worried"
"83-00-22-24","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","strongly trust","Not at all worried","Extremely worried","Slightly worried","Extremely worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried","Slightly worried"
"53-00-05-97","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"57-74-38-33","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"65-24-72-96","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"67-69-19-83","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","strongly trust","strongly trust","distrust","trust","trust","Worried","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried"
"65-02-79-39","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Disagree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","indifferent","indifferent","Very worried","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Worried","Worried"
"36-55-19-74","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Indifferent (neither nor)","Agree","Disagree","Disagree","Disagree","Disagree","Disagree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Slightly worried","Worried","Worried","Worried","Worried"
"02-47-11-50","Agree","Strongly agree","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"34-55-62-08","Agree","Strongly agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","trust","trust","trust","Worried","Very worried","Extremely worried","Very worried","Worried","Slightly worried","Extremely worried","Worried","Slightly worried","Extremely worried"
"21-53-06-24","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","distrust","trust","trust","trust","trust","Slightly worried","Extremely worried","Very worried","Worried","Worried","Worried","Worried","Worried","Worried","Not at all worried"
"54-20-19-80","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","strongly trust","trust","trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Slightly worried","Very worried","Slightly worried","Worried","Slightly worried"
