interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"98-98-98-22","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Worried","Worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Extremely worried","Not at all worried","Extremely worried"
"19-11-80-87","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","distrust","indifferent","distrust","distrust","Extremely worried","Worried","Very worried","Not at all worried","Slightly worried","Not at all worried","Slightly worried","Extremely worried","Extremely worried","Extremely worried"
"02-55-85-64","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly disagree","distrust","indifferent","trust","trust","indifferent","Not at all worried","Very worried","Not at all worried","Very worried","Not at all worried","Not at all worried","Extremely worried","Worried","Not at all worried","Not at all worried"
"61-35-56-51","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","trust","indifferent","trust","indifferent","strongly trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"57-52-43-19","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly disagree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","trust","trust","indifferent","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Extremely worried","Not at all worried","Worried","Worried","Extremely worried"
"39-14-69-76","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Worried","Slightly worried","Slightly worried"
"72-36-49-36","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Worried","Worried","Extremely worried","Worried","Extremely worried"
"80-82-49-42","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Disagree","Disagree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","trust","indifferent","indifferent","Extremely worried","Extremely worried","Worried","Slightly worried","Extremely worried","Slightly worried","Very worried","Worried","Slightly worried","Worried"
"47-81-87-67","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","trust","strongly trust","Extremely worried","Very worried","Very worried","Worried","Worried","Worried","Worried","Very worried","Worried","Very worried"
"55-33-21-42","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","indifferent","indifferent","Worried","Worried","Worried","Very worried","Worried","Worried","Very worried","Worried","Worried","Worried"
"42-50-27-40","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","indifferent","indifferent","distrust","strongly distrust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"74-79-87-37","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","distrust","distrust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Extremely worried","Extremely worried","Extremely worried","Worried","Extremely worried"
"32-64-27-45","Agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","distrust","indifferent","distrust","trust","trust","Slightly worried","Worried","Very worried","Very worried","Not at all worried","Slightly worried","Slightly worried","Extremely worried","Not at all worried","Extremely worried"
"43-28-98-57","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Disagree","Disagree","Disagree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","distrust","distrust","distrust","distrust","Worried","Very worried","Worried","Worried","Slightly worried","Very worried","Slightly worried","Extremely worried","Not at all worried","Extremely worried"
"28-12-52-92","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"98-31-37-04","Agree","Agree","Agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","distrust","distrust","distrust","distrust","indifferent","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Extremely worried","Worried","Very worried","Very worried","Extremely worried"
"50-46-09-53","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Worried","Very worried","Extremely worried","Very worried","Worried","Very worried","Very worried"
"48-80-48-31","Agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Strongly agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","trust","strongly trust","trust","strongly trust","Very worried","Extremely worried","Very worried","Very worried","Very worried","Slightly worried","Very worried","Very worried","Worried","Worried"
"59-69-31-11","Agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly disagree","Strongly agree","Disagree","Disagree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Slightly worried","Extremely worried","Worried","Worried","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Extremely worried"
"68-17-57-15","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"65-67-13-71","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Worried","Worried"
"14-98-70-62","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Very worried"
"25-90-19-11","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","indifferent","indifferent","distrust","indifferent","strongly distrust","Worried","Worried","Worried","Worried","Worried","Not at all worried","Worried","Worried","Worried","Worried"
"45-83-41-38","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","distrust","indifferent","strongly trust","Worried","Very worried","Worried","Worried","Very worried","Slightly worried","Worried","Worried","Worried","Worried"
"95-39-93-93","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Agree","Strongly disagree","Strongly disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","indifferent","strongly trust","indifferent","strongly distrust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Worried","Extremely worried"
"61-12-40-36","Agree","Agree","Agree","Agree","Agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","indifferent","trust","trust","trust","Worried","Worried","Worried","Worried","Slightly worried","Slightly worried","Worried","Worried","Worried","Worried"
"11-71-40-81","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","indifferent","indifferent","distrust","distrust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"36-42-18-14","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","strongly distrust","indifferent","indifferent","trust","trust","Worried","Worried","Worried","Worried","Worried","Not at all worried","Worried","Worried","Worried","Worried"
"19-03-38-46","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Disagree","Disagree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","distrust","distrust","Extremely worried","Worried","Very worried","Not at all worried","Not at all worried","Not at all worried","Slightly worried","Extremely worried","Not at all worried","Extremely worried"
