interview__key,as_loc01_in,as_loc02_in,as_loc03_in,as_loc04_in,as_loc05_in,as_loc06_in,as_loc07_in,as_loc08_in,as_loc09_in,as_loc10_in,as_loc11_in,as_loc12_in,as_loc13_in,as_loc14_in,as_loc15_in,as_loc16_in,trst01,trst02,trst03,trst04,trst05,exp_ev1_01,exp_ev1_03,exp_ev1_05,exp_ev1_06,exp_ev1_07,exp_ev1_11,exp_ev1_12,exp_ev1_13,exp_ev1_14,exp_ev1_15
"96-16-19-85","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Disagree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Extremely worried"
"64-96-31-31","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","trust","distrust","trust","strongly distrust","distrust","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried","Very worried"
"12-39-25-67","Strongly agree","Strongly agree","Strongly disagree","Agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","trust","trust","trust","distrust","trust","Extremely worried","Not at all worried","Extremely worried","Extremely worried","Very worried","Not at all worried","Extremely worried","Worried","Worried","Not at all worried"
"94-38-82-64","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Disagree","Disagree","Disagree","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","distrust","trust","trust","indifferent","distrust","Worried","Worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Extremely worried","Not at all worried","Worried","Worried"
"32-40-73-26","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Disagree","Disagree","Disagree","Disagree","Disagree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Worried","Very worried","Very worried","Worried","Worried"
"27-85-21-15","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Slightly worried","Worried","Slightly worried","Not at all worried","Not at all worried"
"31-68-89-01","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Very worried","Worried","Worried","Worried","Worried","Slightly worried","Worried","Worried","Worried"
"72-31-90-61","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Very worried","Very worried","Very worried","Extremely worried","Very worried","Slightly worried","Extremely worried","Worried","Worried","Worried"
"80-54-37-07","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Disagree","Disagree","Strongly disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Strongly disagree","Strongly disagree","strongly distrust","strongly distrust","strongly distrust","strongly distrust","strongly distrust","Not at all worried","Not at all worried","Worried","Very worried","Worried","Very worried","Worried","Not at all worried","Not at all worried","Not at all worried"
"36-19-32-95","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Very worried","Worried","Worried","Worried","Worried","Worried"
"75-71-40-40","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Strongly disagree","distrust","indifferent","indifferent","indifferent","indifferent","Worried","Worried","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Worried","Worried"
"37-54-02-07","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Disagree","Disagree","trust","trust","indifferent","trust","trust","Worried","Worried","Worried","Worried","Very worried","Not at all worried","Very worried","Slightly worried","Slightly worried","Slightly worried"
"60-74-79-59","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","strongly trust","strongly trust","strongly trust","distrust","distrust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Worried","Worried","Worried","Worried","Worried"
"96-89-11-69","Agree","Strongly agree","Strongly agree","Disagree","Disagree","Strongly agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","strongly trust","strongly trust","strongly trust","strongly trust","strongly trust","Worried","Worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried","Slightly worried","Worried","Worried","Not at all worried"
"44-81-28-86","Strongly agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","trust","trust","trust","trust","trust","Extremely worried","Extremely worried","Extremely worried","Extremely worried","Very worried","Very worried","Worried","Worried","Worried","Worried"
"33-26-68-81","Agree","Agree","Disagree","Indifferent (neither nor)","Agree","Agree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","indifferent","trust","Extremely worried","Extremely worried","Extremely worried","Slightly worried","Slightly worried","Very worried","Slightly worried","Slightly worried","Very worried","Very worried"
"12-27-31-91","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Very worried","Worried"
"44-39-19-46","Agree","Agree","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","strongly distrust","strongly distrust","indifferent","indifferent","Worried","Not at all worried","Worried","Worried","Worried","Worried","Extremely worried","Worried","Not at all worried","Not at all worried"
"19-73-20-43","Agree","Agree","Strongly agree","Indifferent (neither nor)","Strongly agree","Strongly agree","Disagree","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Disagree","Disagree","strongly trust","strongly trust","trust","strongly trust","strongly trust","Worried","Extremely worried","Extremely worried","Extremely worried","Worried","Slightly worried","Very worried","Not at all worried","Worried","Worried"
"86-42-35-25","Agree","Agree","Agree","Agree","Indifferent (neither nor)","Agree","Disagree","Disagree","Indifferent (neither nor)","Indifferent (neither nor)","Strongly agree","Agree","Agree","Agree","Agree","Agree","trust","trust","indifferent","indifferent","indifferent","Worried","Very worried","Very worried","Worried","Very worried","Slightly worried","Worried","Not at all worried","Very worried","Not at all worried"
"21-53-70-02","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","Strongly agree","Strongly agree","Agree","Agree","Strongly disagree","Strongly disagree","distrust","trust","trust","distrust","strongly trust","Not at all worried","Not at all worried","Extremely worried","Extremely worried","Extremely worried","Not at all worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried"
"36-25-22-73","Agree","Agree","Agree","Agree","Agree","Agree","Agree","Disagree","Disagree","Disagree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","indifferent","indifferent","indifferent","Very worried","Very worried","Very worried","Very worried","Very worried","Worried","Very worried","Slightly worried","Extremely worried","Very worried"
"61-61-32-11","Agree","Strongly agree","Agree","Agree","Agree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Agree","Agree","trust","trust","trust","trust","trust","Worried","Worried","Very worried","Very worried","Worried","Very worried","Very worried","Worried","Worried","Worried"
"57-36-34-63","Strongly agree","Strongly agree","Strongly agree","Agree","Indifferent (neither nor)","Strongly agree","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Indifferent (neither nor)","Agree","Indifferent (neither nor)","trust","trust","trust","indifferent","strongly trust","Extremely worried","Extremely worried","Extremely worried","Worried","Worried","Very worried","Very worried","Worried","Worried","Slightly worried"
"53-72-73-00","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","Agree","Agree","Agree","Indifferent (neither nor)","Indifferent (neither nor)","Indifferent (neither nor)","trust","trust","trust","trust","trust","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried","Worried"
"33-70-72-42","Agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Disagree","Disagree","Disagree","Disagree","Strongly agree","Agree","Agree","Indifferent (neither nor)","Disagree","Disagree","trust","trust","trust","trust","trust","Not at all worried","Not at all worried","Extremely worried","Very worried","Worried","Not at all worried","Extremely worried","Not at all worried","Not at all worried","Not at all worried"
